Patent_ID;Family_ID;Country
WO2025133559A1;89662905;WO
WO2025132708A1;94192559;WO
WO2025008406A1;87863402;WO
WO2025010185A1;91961739;WO
WO2025008523A1;87556766;WO
WO2023143483A1;87470605;WO
WO2023138659A1;87347903;WO
WO2023138650A1;87347896;WO
WO2023138689A1;87347910;WO
WO2025010077A1;94172493;WO
WO2022192671A1;83228357;WO
WO2022197356A1;83320697;WO
WO2024213890A1;86497197;WO
WO2024200594A1;90719445;WO
WO2024206175A1;90731791;WO
WO2024200278A1;86228114;WO
WO2024206195A1;90730168;WO
WO2024200472A1;90717102;WO
WO2024206328A1;92907415;WO
WO2024197302A1;90720052;WO
WO2024196931A2;92842620;WO
WO2024191777A2;92756309;WO
WO2024137622A1;89768246;WO
WO2024138105A1;89771629;WO
WO2024138111A1;89845455;WO
WO2024129748A1;89707805;WO
WO2025007907A1;94171227;WO
WO2023084510A1;84440077;WO
WO2022212648A1;81384621;WO
WO2023109935A1;86774875;WO
WO2023109932A1;86774884;WO
WO2022199242A1;83375281;WO
WO2022194612A1;74946970;WO
WO2022197852A2;83322348;WO
WO2022211095A1;83459672;WO
WO2022210122A1;83455273;WO
WO2022212208A1;83456890;WO
WO2024212956A1;93058740;WO
WO2024182578A1;92590871;WO
WO2024196804A1;92842362;WO
WO2024197148A2;92842661;WO
WO2024196779A2;92842295;WO
WO2024197139A2;92842521;WO
WO2024186140A1;92674903;WO
WO2024186673A2;90718703;WO
WO2024186799A1;90719908;WO
WO2024102933A2;91033621;WO
WO2025006739A1;93939815;WO
WO2023009171A2;85088227;WO
WO2025006682A2;93940190;WO
WO2025005265A1;93939177;WO
WO2025006955A2;93940222;WO
WO2025003222A1;87036738;WO
WO2025006639A2;93940178;WO
WO2025005151A1;93938721;WO
WO2025007063A1;93939951;WO
WO2025006923A2;93940047;WO
WO2022211129A1;83459141;WO
WO2025006484A1;91856128;WO
WO2025255972A1;93807841;WO
WO2025002208A1;93937540;WO
WO2022223783A1;75659883;WO
WO2025002456A1;93937610;WO
WO2022224021A1;83721984;WO
WO2022217366A1;83639397;WO
WO2022220141A1;83639661;WO
WO2022229350A2;81877847;WO
WO2024199445A1;92907561;WO
WO2025213093A1;97268197;WO
WO2025210011A1;91023421;WO
WO2025212958A1;97267999;WO
WO2024181416A1;92589825;WO
WO2024151937A1;89977450;WO
WO2024148329A1;91804365;WO
WO2024137729A1;89768430;WO
WO2024191598A1;92756283;WO
WO2024190788A1;92755150;WO
WO2024192290A2;92756118;WO
WO2025213142A2;97268202;WO
WO2022232539A1;83847338;WO
WO2022226870A1;83846529;WO
WO2025005717A1;93939312;WO
WO2025132962A2;89321540;WO
WO2025137361A1;96138082;WO
WO2025136916A1;94321458;WO
WO2025132546A1;94227519;WO
WO2025130549A1;96136387;WO
WO2025137143A2;96138933;WO
WO2022007316A1;79232202;WO
WO2025228157A1;97561133;WO
WO2025039916A1;92726817;WO
WO2025232300A1;92707022;WO
WO2022239632A1;84029570;WO
WO2024182676A2;92590482;WO
WO2024185775A1;92675161;WO
WO2024186627A1;92675455;WO
WO2024186608A1;92675486;WO
WO2024183714A1;92674117;WO
WO2024167000A1;92263044;WO
WO2024186171A1;92675356;WO
WO2025184661A1;96922020;WO
WO2025184346A1;96921979;WO
WO2025181198A1;90105088;WO
WO2025184227A1;96921648;WO
WO2024182293A1;92590904;WO
WO2024182295A2;92590413;WO
WO2024173520A2;92420697;WO
WO2024168010A2;90368302;WO
WO2024161368A1;89853441;WO
WO2022250072A1;84229876;WO
WO2023011597A1;85155301;WO
WO2022000082A1;79317645;WO
WO2022003609A1;79315654;WO
WO2025145004A1;94383779;WO
WO2025228840A1;90971397;WO
WO2025228441A2;95895698;WO
WO2025228668A1;91022671;WO
WO2025229308A1;91375493;WO
WO2025231018A2;95895579;WO
WO2025230358A1;97561683;WO
WO2025231085A1;95827569;WO
WO2025231388A1;97562366;WO
WO2025212708A2;97268136;WO
WO2024175111A2;90368657;WO
WO2024181391A1;92590653;WO
WO2024162889A1;89905981;WO
WO2024210530A1;92972226;WO
WO2024211480A2;90828964;WO
WO2024182314A2;92590422;WO
WO2024182571A2;92590464;WO
WO2024182184A1;92590839;WO
WO2025232027A1;91240995;WO
WO2025060642A1;91101384;WO
WO2022260480A1;84426211;WO
WO2022261030A1;84425447;WO
WO2022258056A1;82608084;WO
WO2022254021A1;82196319;WO
WO2022254250A1;84324058;WO
WO2022256283A2;82156350;WO
WO2022256303A1;84323524;WO
WO2022248237A1;82019634;WO
WO2025231447A1;97562313;WO
WO2024178223A1;90364463;WO
WO2024175051A1;92500272;WO
WO2025142818A1;96218038;WO
WO2022266316A1;84525862;WO
WO2025222258A1;97489090;WO
WO2025226971A1;97491020;WO
WO2025224155A1;90880516;WO
WO2025227105A1;97491082;WO
WO2025221925A1;97404351;WO
WO2025141105A1;89620027;WO
WO2025144972A1;96218736;WO
WO2025140434A1;96216820;WO
WO2025137872A1;96216297;WO
WO2024186601A1;92675423;WO
WO2024173777A1;90473524;WO
WO2024170770A1;90038457;WO
WO2024167289A1;92263086;WO
WO2024161398A1;92146057;WO
WO2024158836A2;91971139;WO
WO2024187174A2;90720896;WO
WO2024187037A1;92675516;WO
WO2024182749A1;92590902;WO
WO2024178336A2;92501814;WO
WO2024153801A1;85383159;WO
WO2024155924A2;91956632;WO
WO2024196753A2;92842271;WO
WO2024192379A1;92756130;WO
WO2024197320A2;92756072;WO
WO2024173439A2;90436515;WO
WO2024173380A2;92420653;WO
WO2024173719A1;92420686;WO
WO2025123544A1;90860132;WO
WO2025138610A1;90539412;WO
WO2023008925A1;85087974;WO
WO2024249685A2;93658854;WO
WO2024229377A1;93333412;WO
WO2024222686A1;93255608;WO
WO2024220746A2;91377013;WO
WO2024167945A1;90458656;WO
WO2024168238A2;92263604;WO
WO2024167872A1;92263419;WO
WO2024163651A2;90366606;WO
WO2025045136A1;90945944;WO
WO2025082371A1;90029373;WO
WO2022166210A1;75989286;WO
WO2024175903A2;85772422;WO
WO2024159321A1;92145686;WO
WO2024160204A1;92145833;WO
WO2024162652A1;92147066;WO
WO2024240212A1;93588956;WO
WO2024240080A1;93588924;WO
WO2024233864A2;91581113;WO
WO2024163762A2;92147342;WO
WO2024163644A1;90362984;WO
WO2025223229A1;97489315;WO
WO2025224230A1;95705304;WO
WO2025227104A1;97491074;WO
WO2024168484A1;92421951;WO
WO2022047105A2;80354048;WO
WO2024148300A1;89940859;WO
WO2024148227A2;91804265;WO
WO2024249680A2;93658856;WO
WO2024249240A2;91585574;WO
WO2024155631A1;91956487;WO
WO2024153245A1;91955373;WO
WO2023062366A1;78595075;WO
WO2025146138A1;96300120;WO
WO2025147541A1;96300705;WO
WO2024163370A1;92147540;WO
WO2024149282A1;91897889;WO
WO2024151770A2;91896444;WO
WO2024149986A1;89661984;WO
WO2024151988A1;91897716;WO
WO2024151788A2;91896450;WO
WO2024146935A1;85150606;WO
WO2025145262A1;96299935;WO
WO2023249714A1;89380395;WO
WO2022079222A1;73554337;WO
WO2024143276A1;91717985;WO
WO2024138255A1;91715882;WO
WO2024141476A1;89619787;WO
WO2024138672A1;91716193;WO
WO2024141901A1;89619046;WO
WO2024155770A2;91956546;WO
WO2024154075A1;89716046;WO
WO2024153586A1;85328663;WO
WO2025044766A1;89090318;WO
WO2025141163A2;89386182;WO
WO2025141016A1;89386179;WO
WO2022247629A1;77674536;WO
WO2024149286A1;91897898;WO
WO2022099794A1;74515549;WO
WO2024145446A1;91719250;WO
WO2024145249A1;91719151;WO
WO2022006436A2;79315578;WO
WO2024148174A1;91804253;WO
WO2025174774A1;94968899;WO
WO2025151661A1;96387628;WO
WO2025151495A1;96387483;WO
WO2025221814A1;97404323;WO
WO2025221822A1;97404325;WO
WO2025222124A1;97404431;WO
WO2025221697A1;95656236;WO
WO2025217494A1;97350752;WO
WO2025215130A1;91185579;WO
WO2025217610A1;97350696;WO
WO2023043239A1;85603235;WO
WO2023025161A1;85321548;WO
WO2023078099A1;83853212;WO
WO2023217209A1;82674798;WO
WO2023030246A1;85410844;WO
WO2023201294A1;86329119;WO
WO2023052317A1;78179173;WO
WO2022028457A1;80120005;WO
WO2022105903A1;74981485;WO
WO2025178127A1;96847307;WO
WO2025176158A1;96846473;WO
WO2025172378A1;94536468;WO
WO2025172372A1;94601601;WO
WO2025174777A1;96773954;WO
WO2025216296A1;97350536;WO
WO2025216124A1;97349978;WO
WO2025215060A1;95284514;WO
WO2025215514A1;95474617;WO
WO2025151729A1;96387546;WO
WO2025151408A1;96387491;WO
WO2025149946A1;96386467;WO
WO2025151407A1;96387461;WO
WO2025151707A1;94536322;WO
WO2025151380A1;96387485;WO
WO2023115786A1;79339215;WO
WO2024254941A1;88039073;WO
WO2024008114A1;87991201;WO
WO2024021433A1;86071262;WO
WO2024120405A1;85963821;WO
WO2025168134A1;96699235;WO
WO2025171376A1;96700739;WO
WO2025170027A1;96700122;WO
WO2025171234A1;94968550;WO
WO2025171280A1;94820861;WO
WO2025168224A1;89898036;WO
WO2022148311A1;77413503;WO
WO2024263685A2;93936270;WO
WO2022088692A1;74261473;WO
WO2022077968A1;74112816;WO
WO2024137726A2;91590068;WO
WO2024134505A1;84901612;WO
WO2024137703A1;89723201;WO
WO2024045251A1;86481347;WO
WO2024248547A1;93658215;WO
WO2023246750A1;89379148;WO
WO2024255759A1;93851390;WO
WO2024260452A1;93934846;WO
WO2025217304A1;97350353;WO
WO2025212707A2;97268137;WO
WO2025213136A1;97268210;WO
WO2022121658A1;75130780;WO
WO2024239571A1;88128394;WO
WO2024004779A1;89382261;WO
WO2025155911A1;94637660;WO
WO2022205578A1;77228287;WO
WO2024254091A1;93796100;WO
WO2024253741A1;90924501;WO
WO2024208377A1;87088474;WO
WO2024124660A1;86570845;WO
WO2024137660A2;91590023;WO
WO2024137534A1;91589956;WO
WO2024137590A2;89715835;WO
WO2025166217A1;96591485;WO
WO2025162915A1;94476497;WO
WO2024005265A1;85224039;WO
WO2025043931A1;88232668;WO
WO2024259190A2;93852914;WO
WO2024255846A1;93851345;WO
WO2022242060A1;77092117;WO
WO2022241922A1;77032166;WO
WO2025153088A1;96470728;WO
WO2024137376A1;91589903;WO
WO2024138152A1;89845402;WO
WO2024010480A1;87517196;WO
WO2024002093A1;89383009;WO
WO2024127026A1;85035661;WO
WO2024130904A1;86555750;WO
WO2025155732A1;96471910;WO
WO2025151895A1;96387593;WO
WO2025151083A1;96387974;WO
WO2025151406A1;96387462;WO
WO2024249782A2;93658448;WO
WO2024243694A1;93656288;WO
WO2024240230A1;93588957;WO
WO2024013734A1;87570051;WO
WO2024011135A2;89454110;WO
WO2024011118A2;89454135;WO
WO2024010971A1;89453970;WO
WO2024118592A2;91324823;WO
WO2022247295A1;77572098;WO
WO2024124836A1;85767023;WO
WO2024123646A2;89663286;WO
WO2024119481A1;91378305;WO
WO2024121293A1;89168005;WO
WO2024123866A1;89573969;WO
WO2024137527A1;89768426;WO
WO2024125556A1;91484444;WO
WO2024126654A1;84536128;WO
WO2024129710A1;91486285;WO
WO2024031008A2;89849895;WO
WO2024026565A1;89848184;WO
WO2024118922A1;89507433;WO
WO2024118503A1;91324879;WO
WO2024111623A1;91196171;WO
WO2024110565A1;89222198;WO
WO2024107636A2;91085322;WO
WO2024105063A1;84358293;WO
WO2024106545A1;91084602;WO
WO2024116397A1;91323162;WO
WO2024119145A1;89508999;WO
WO2024115635A1;84926635;WO
WO2024119009A1;91324971;WO
WO2024097916A2;90931654;WO
WO2024097263A1;89076312;WO
WO2024112758A1;91196585;WO
WO2024112937A2;91196696;WO
WO2024032608A1;89850956;WO
WO2024031192A1;89850116;WO
WO2025160090A1;96545851;WO
WO2025159427A1;96545600;WO
WO2024225799A1;93256814;WO
WO2024230620A1;93431284;WO
WO2024227458A2;93334020;WO
WO2024228943A1;91193581;WO
WO2022025146A1;80035752;WO
WO2024108217A1;89385986;WO
WO2024105673A1;91083911;WO
WO2024106930A1;91084758;WO
WO2024217382A1;93152044;WO
WO2024219840A1;93152840;WO
WO2024217152A2;93151959;WO
WO2024220863A1;93153228;WO
WO2024211596A1;92972878;WO
WO2024023174A2;83006115;WO
WO2024039776A2;88021105;WO
WO2024037577A1;89940735;WO
WO2024037578A1;88558526;WO
WO2024112865A1;89308132;WO
WO2024112877A1;89164574;WO
WO2024112568A1;91196524;WO
WO2024096856A1;90931245;WO
WO2024201525A2;90970771;WO
WO2024206673A2;92907680;WO
WO2024197280A1;92842553;WO
WO2024098061A2;89321942;WO
WO2024097719A1;89073423;WO
WO2024094858A1;84245673;WO
WO2024084394A1;88584870;WO
WO2024059714A1;90275913;WO
WO2024051765A1;90192074;WO
WO2024054571A1;90191771;WO
WO2024107652A1;91085364;WO
WO2024105001A1;89068546;WO
WO2024045192A1;90100203;WO
WO2024045077A1;90099889;WO
WO2024102965A1;91033628;WO
WO2024102808A2;91033566;WO
WO2024098116A1;91031558;WO
WO2025165394A2;96591272;WO
WO2024207619A1;87500926;WO
WO2024215825A1;93060072;WO
WO2024208588A1;90544607;WO
WO2024198712A1;87079076;WO
WO2024196082A1;92841864;WO
WO2024193827A1;85984949;WO
WO2024188173A1;92754306;WO
WO2024188174A1;92754372;WO
WO2024201423A2;92903490;WO
WO2024083220A1;90736956;WO
WO2024083746A1;83898285;WO
WO2024086830A2;90738444;WO
WO2024092256A2;89068462;WO
WO2025160574A1;96545904;WO
WO2025160169A1;96545819;WO
WO2025158200A1;94128481;WO
WO2025162482A1;96589617;WO
WO2024106421A1;91084437;WO
WO2024089258A1;84044921;WO
WO2024097718A1;88978440;WO
WO2022192286A1;83228258;WO
WO2024186922A2;92675700;WO
WO2024183497A1;92674085;WO
WO2024179573A1;92589868;WO
WO2024182446A2;90368097;WO
WO2024178502A1;92589053;WO
WO2024152391A1;87392813;WO
WO2024081851A2;90670224;WO
WO2024081847A1;88778634;WO
WO2024080776A1;90669970;WO
WO2024081511A2;90670101;WO
WO2024081954A2;88833991;WO
WO2024060649A1;90453824;WO
WO2024064661A2;90455377;WO
WO2024059910A1;90453506;WO
WO2024068010A1;84329653;WO
WO2024081899A1;90670289;WO
WO2024081884A1;90670265;WO
WO2024166019A1;92262448;WO
WO2024175113A1;92500248;WO
WO2024175087A1;92500252;WO
WO2024175586A2;85321107;WO
WO2024176153A1;90059365;WO
WO2024175707A1;89942555;WO
WO2024169770A1;92422222;WO
WO2024169306A1;92422183;WO
WO2024169908A1;92420871;WO
WO2024169907A1;92420869;WO
WO2025163526A1;94637488;WO
WO2022078479A1;81207710;WO
WO2024006830A1;87426763;WO
WO2024002006A1;89383280;WO
WO2024073618A2;90479287;WO
WO2024073609A2;90479288;WO
WO2024073603A2;90479238;WO
WO2024073596A2;90479223;WO
WO2024073589A2;90479274;WO
WO2024073595A2;90479219;WO
WO2024073735A2;90479172;WO
WO2024073093A2;90479305;WO
WO2024073604A2;90479255;WO
WO2024073592A2;90479201;WO
WO2024073756A2;90479189;WO
WO2024073412A2;90479346;WO
WO2024068997A2;84044389;WO
WO2024067885A1;90476441;WO
WO2024074670A1;83688665;WO
WO2024074668A1;83689088;WO
WO2024077109A1;88600179;WO
WO2024077291A2;90608870;WO
WO2024077025A1;88695457;WO
WO2024061157A1;90453848;WO
WO2024166110A1;92262525;WO
WO2024003260A1;87155603;WO
WO2024001170A1;89383869;WO
WO2024006799A1;87426640;WO
WO2024002165A1;89363761;WO
WO2024006813A2;89381712;WO
WO2024006826A1;87377730;WO
WO2024005158A1;89382509;WO
WO2024081861A1;90670231;WO
WO2024062489A1;90453939;WO
WO2024069229A2;90038462;WO
WO2024073386A1;90479136;WO
WO2022146195A1;82259585;WO
WO2022133230A1;80218400;WO
WO2022124760A1;81973411;WO
WO2024140596A1;91716412;WO
WO2024145290A2;89843442;WO
WO2024141031A1;91716511;WO
WO2024017263A1;89617167;WO
WO2024156083A1;91969840;WO
WO2024152775A1;91955258;WO
WO2024020451A2;89618631;WO
WO2024020366A1;89618567;WO
WO2024006361A1;89381400;WO
WO2024151942A2;90014531;WO
WO2024148236A1;91804354;WO
WO2024147060A1;89620196;WO
WO2024002045A1;89382876;WO
WO2024005715A1;89384330;WO
WO2024015640A2;89537401;WO
WO2024015796A1;87557887;WO
WO2024137663A2;91590029;WO
WO2024129886A2;91485883;WO
WO2024130142A2;89707784;WO
WO2024026418A1;89707365;WO
WO2024010524A1;89454809;WO
WO2024072224A2;85158415;WO
WO2024062126A1;83978550;WO
WO2024064309A1;90455101;WO
WO2024026440A1;89707377;WO
WO2024011150A2;89454151;WO
WO2024011249A1;89454236;WO
WO2024009306A1;89454495;WO
WO2024008759A1;82404001;WO
WO2024018266A1;89617249;WO
WO2024028476A1;83193296;WO
WO2024025951A1;89707144;WO
WO2024019762A1;84330597;WO
WO2024030929A1;89849802;WO
WO2024031101A1;87889626;WO
WO2024030985A1;87929311;WO
WO2024118979A1;91324956;WO
WO2024075760A1;90608068;WO
WO2024104663A1;84359232;WO
WO2024064764A2;90455285;WO
WO2024064736A1;88505167;WO
WO2024092105A2;90832080;WO
WO2024089663A1;88975521;WO
WO2024086551A1;90738508;WO
WO2024086713A1;90738369;WO
WO2024086756A1;90738434;WO
WO2024073705A1;90479154;WO
WO2024072890A1;90478990;WO
WO2024017817A1;82655271;WO
WO2024019137A1;89617881;WO
WO2024049357A1;90100474;WO
WO2024050553A1;90098814;WO
WO2024047160A1;83151943;WO
WO2024026345A2;89707315;WO
WO2024033895A2;89851095;WO
WO2024035613A1;89852326;WO
WO2024033896A1;89851107;WO
WO2024033174A1;82899130;WO
WO2024013752A1;89536192;WO
WO2024035952A1;87889432;WO
WO2024036186A2;89852488;WO
WO2024031188A1;89850105;WO
WO2024107993A1;89308445;WO
WO2024099975A1;88745659;WO
WO2024102746A1;91033454;WO
WO2024058008A1;90274866;WO
WO2024059719A2;90275895;WO
WO2024040040A2;89942380;WO
WO2024040255A2;89942358;WO
WO2024037521A1;89940708;WO
WO2024040148A1;89942288;WO
WO2024044792A1;88097564;WO
WO2024040531A1;84047721;WO
WO2024057280A1;88197356;WO
WO2024059309A1;90275725;WO
WO2024062413A1;88236476;WO
WO2024043833A1;90014174;WO
WO2024044770A1;88197222;WO
WO2024109722A1;91195278;WO
WO2025165064A1;96591150;WO
WO2025162216A1;96589595;WO
WO2024054867A1;88237762;WO
WO2022165538A1;82653988;WO
WO2022157772A1;80786893;WO
WO2022152869A1;80119695;WO
WO2025166174A1;96591472;WO
WO2025166253A1;96591509;WO
WO2025166269A1;94768237;WO
WO2024101944A1;91033240;WO
WO2024101446A1;91032603;WO
WO2024097954A1;89190499;WO
WO2024093907A1;90929756;WO
WO2024093947A1;90929757;WO
WO2024063570A1;90455020;WO
WO2024062487A1;90453951;WO
WO2024054825A1;88207753;WO
WO2024106815A1;91084780;WO
WO2025247332A1;97869551;WO
WO2025252669A1;91670460;WO
WO2025255388A1;96429458;WO
WO2025252152A1;97960115;WO
WO2025245370A1;96091407;WO
WO2025242689A1;96171448;WO
WO2022252097A1;84322629;WO
WO2024134502A1;84547245;WO
WO2024125636A1;91484399;WO
WO2024129931A1;89768318;WO
WO2024120412A1;91378582;WO
WO2025206105A1;97216000;WO
WO2025202340A2;90923825;WO
WO2025207561A1;95398667;WO
WO2025206398A1;97219571;WO
WO2025110115A1;95826818;WO
GB2615880A;85035817;GB
GB2629617A;86763249;GB
GB2636076A;89429113;GB
GB2635104A;88412836;GB
GB2596659A;71520614;GB
GB2623570A;84818652;GB
GB2604297A;76657985;GB
GB2634172A;86497990;GB
GB2638211A;94687967;GB
GB2621159A;84546097;GB
GB2626866A;85156401;GB
GB2606472A;82740521;GB
GB2629721A;85221984;GB
GB2631890A;93934581;GB
GB2596975A;70550948;GB
GB2618915A;86763244;GB
GB2635849A;88834632;GB
GB2628464A;80004157;GB
GB2599884A;65439262;GB
GB2632175A;87851996;GB
GB2620948A;84540384;GB
AU2025203784A1;75478225;AU
AU2024219341A1;63856915;AU
AU2022200873A1;43050437;AU
AU2020319911A1;74228530;AU
AU2020321466A1;71728746;AU
AU2020323541A1;74230843;AU
AU2020313255A1;74210830;AU
AU2023201014A1;50943629;AU
AU2023217592A1;46639720;AU
AU2024203173A1;53039535;AU
AU2024205862A1;60952211;AU
AU2024204904A1;65723422;AU
AU2025203423A1;67479895;AU
AU2025200209A1;58717821;AU
AU2024278345A1;56855841;AU
AU2022364838A1;84360072;AU
AU2022352799A1;85720075;AU
AU2023268503A1;88731022;AU
AU2023269864A1;88731144;AU
AU2020285252A1;68002847;AU
AU2021245344A1;70978427;AU
AU2023283361A1;89118860;AU
AU2023225791A1;87766699;AU
AU2022395876A1;86538879;AU
AU2024203407A1;69230474;AU
AU2021225272A1;70807552;AU
AU2022301058A1;84692959;AU
AU2022209830A1;82549244;AU
AU2022287326A1;82558096;AU
AU2022265493A1;75728613;AU
AU2024265748A1;91465569;AU
AU2024200142A1;57983478;AU
AU2023431270A1;90590535;AU
AU2020307686A1;68069437;AU
AU2020410993A1;74194695;AU
AU2020407072A1;76478085;AU
AU2020412619A1;74184944;AU
AU2020406068A1;68917692;AU
AU2020401936A1;76328967;AU
AU2020403469A1;68835082;AU
AU2023236844A1;85781906;AU
AU2023235302A1;85979575;AU
AU2023236560A1;85985283;AU
AU2021358781A1;78695785;AU
AU2021337226A1;80490708;AU
AU2021267362A1;71080347;AU
AU2021471586A1;86158394;AU
AU2022375767A1;86158535;AU
AU2020408301A1;69904109;AU
AU2023220122A1;87579075;AU
AU2023244351A1;86054072;AU
AU2023239149A1;86271326;AU
AU2022424380A1;84981849;AU
AU2022425519A1;85227207;AU
AU2022399905A1;78820190;AU
AU2022402987A1;86613147;AU
AU2021288648A1;78845321;AU
AU2022370530A1;84358528;AU
AU2020414395A1;69005556;AU
AU2022368937A1;86059738;AU
AU2022368855A1;86059666;AU
AU2021473848A1;86336336;AU
AU2022377400A1;86157477;AU
AU2022354260A1;85783658;AU
AU2025226744A1;45218873;AU
AU2022329834A1;85239632;AU
AU2021284377A1;76921296;AU
AU2021280414A1;78745690;AU
AU2020416619A1;69055899;AU
AU2022316149A1;83004543;AU
AU2021232029A1;75252841;AU
AU2020404905A1;76437193;AU
AU2022339968A1;85411628;AU
AU2021211931A1;74285514;AU
AU2022352676A1;84053050;AU
AU2020363391A1;75437497;AU
AU2021209076A1;76864262;AU
AU2020336121A1;72433052;AU
AU2020371928A1;68296279;AU
AU2020329286A1;72243237;AU
AU2020334880A1;72560889;AU
AU2020295796A1;71786989;AU
AU2020297008A1;71786990;AU
AU2022379624A1;84367496;AU
AU2022200547A1;87560431;AU
AU2020256848A1;72750793;AU
AU2020275301A1;73289300;AU
AU2020269078A1;73050454;AU
AU2022312494A1;82850241;AU
AU2021213317A1;69528721;AU
AU2022349576A1;85720085;AU
AU2020358016A1;73038388;AU
AU2022312501A1;83188125;AU
AU2022306692A1;84802089;AU
AU2022307934A1;84802085;AU
AU2022309238A1;84802101;AU
AU2022307086A1;84802088;AU
AU2022306307A1;84802097;AU
AU2022303140A1;82742808;AU
AU2022298641A1;84544753;AU
AU2022313872A1;84979544;AU
AU2022326458A1;83151401;AU
AU2020384935A1;73455726;AU
AU2020381988A1;69811792;AU
AU2020380245A1;75848061;AU
AU2022312170A1;76958869;AU
AU2022299035A1;84544739;AU
AU2022402159A1;86613118;AU
AU2022294088A1;84527627;AU
AU2022284878A1;82492623;AU
AU2021224271A1;74875337;AU
